date,data,cols
1,11.5595761250068,channel_1
2,12.8579229060762,channel_1
3,10.9104027344721,channel_1
4,11.2349894297394,channel_1
5,11.2349894297394,channel_1
6,10.9104027344721,channel_1
7,10.9104027344721,channel_1
8,11.2349894297394,channel_1
9,10.9104027344721,channel_1
10,10.9104027344721,channel_1
11,10.9104027344721,channel_1
12,10.9104027344721,channel_1
13,10.9104027344721,channel_1
14,10.9104027344721,channel_1
15,11.2349894297394,channel_1
16,11.5595761250068,channel_1
17,13.1825096013436,channel_1
18,11.2349894297394,channel_1
19,11.2349894297394,channel_1
20,11.2349894297394,channel_1
21,10.9104027344721,channel_1
22,10.9104027344721,channel_1
23,10.9104027344721,channel_1
24,10.9104027344721,channel_1
25,10.9104027344721,channel_1
26,10.9104027344721,channel_1
27,10.9104027344721,channel_1
28,10.9104027344721,channel_1
29,10.9104027344721,channel_1
30,10.9104027344721,channel_1
31,12.2087495155415,channel_1
32,12.2087495155415,channel_1
33,10.9104027344721,channel_1
34,11.2349894297394,channel_1
35,10.9104027344721,channel_1
36,11.5595761250068,channel_1
37,10.9104027344721,channel_1
38,10.9104027344721,channel_1
39,10.9104027344721,channel_1
40,10.9104027344721,channel_1
41,11.5595761250068,channel_1
42,11.2349894297394,channel_1
43,10.9104027344721,channel_1
44,10.9104027344721,channel_1
45,10.9104027344721,channel_1
46,10.9104027344721,channel_1
47,14.1562696871456,channel_1
48,10.9104027344721,channel_1
49,11.2349894297394,channel_1
50,11.2349894297394,channel_1
51,10.9104027344721,channel_1
52,10.9104027344721,channel_1
53,10.9104027344721,channel_1
54,11.2349894297394,channel_1
55,11.2349894297394,channel_1
56,11.2349894297394,channel_1
57,10.9104027344721,channel_1
58,10.9104027344721,channel_1
59,10.9104027344721,channel_1
60,10.9104027344721,channel_1
61,12.8579229060762,channel_1
62,16.4283765540171,channel_1
63,11.8841628202742,channel_1
64,11.2349894297394,channel_1
65,11.2349894297394,channel_1
66,10.9104027344721,channel_1
67,10.9104027344721,channel_1
68,10.9104027344721,channel_1
69,10.9104027344721,channel_1
70,10.9104027344721,channel_1
71,10.9104027344721,channel_1
72,11.2349894297394,channel_1
73,10.9104027344721,channel_1
74,10.9104027344721,channel_1
75,11.2349894297394,channel_1
76,12.5333362108089,channel_1
77,18.0513100303539,channel_1
78,11.2349894297394,channel_1
79,12.5333362108089,channel_1
80,11.5595761250068,channel_1
81,11.2349894297394,channel_1
82,10.9104027344721,channel_1
83,11.5595761250068,channel_1
84,11.2349894297394,channel_1
85,10.9104027344721,channel_1
86,10.9104027344721,channel_1
87,10.9104027344721,channel_1
88,10.9104027344721,channel_1
89,10.9104027344721,channel_1
90,10.9104027344721,channel_1
91,12.2087495155415,channel_1
92,18.3758967256212,channel_1
93,12.2087495155415,channel_1
94,12.5333362108089,channel_1
95,11.5595761250068,channel_1
96,11.2349894297394,channel_1
97,11.8841628202742,channel_1
98,10.9104027344721,channel_1
99,11.2349894297394,channel_1
100,11.5595761250068,channel_1
101,10.9104027344721,channel_1
102,10.9104027344721,channel_1
103,10.9104027344721,channel_1
104,10.9104027344721,channel_1
105,11.5595761250068,channel_1
106,14.480856382413,channel_1
107,14.480856382413,channel_1
108,12.8579229060762,channel_1
109,11.2349894297394,channel_1
110,11.2349894297394,channel_1
111,12.5333362108089,channel_1
112,10.9104027344721,channel_1
113,11.2349894297394,channel_1
114,11.2349894297394,channel_1
115,11.2349894297394,channel_1
116,11.2349894297394,channel_1
117,10.9104027344721,channel_1
118,10.9104027344721,channel_1
119,10.9104027344721,channel_1
120,11.2349894297394,channel_1
